race_id,sidecar_path,csv_path,csv_exists,runner_count,status,weather_present,track_condition_present,both_weather_track_present,weather,track_condition,metadata_is_leakage_safe,weather_track_metadata_is_leakage_safe,weather_track_metadata_source,weather_track_metadata_source_url,metadata_captured_at,race_date,race_time,rejected_reasons
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T230211+1000_daemon/refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T230211+1000_daemon/refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:03:56Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T230911+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T230911+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:10:10Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T230911+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T230911+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:10:05Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231012+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231012+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:11:14Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231012+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231012+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:11:10Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231204+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231204+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:13:09Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231204+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231204+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:13:05Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231312+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231312+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:14:09Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231312+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231312+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:14:05Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231412+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231412+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:15:13Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231412+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231412+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:15:09Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231515+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231515+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:16:13Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231515+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231515+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:16:07Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231615+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231615+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:17:11Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231615+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231615+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:17:08Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231811+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231811+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:19:16Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231811+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T231811+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:19:10Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232006+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232006+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:21:04Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 8 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232006+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232006+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 8 - CANN - 2026-06-13.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/8/fuller-fitness?trial=false,2026-06-13T13:20:59Z,2026-06-13,11:21 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232107+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232107+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:22:08Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232259+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232259+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:23:54Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232357+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232357+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:24:53Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232455+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232455+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:25:53Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232555+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232555+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:26:45Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232647+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232647+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:27:43Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232745+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232745+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:28:40Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
Race 10 - CANN - 2026-06-13,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232842+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260613T232842+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 10 - CANN - 2026-06-13.csv,True,5,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/cannington/2026-06-13/10/tommy-shelby-stud?trial=false,2026-06-13T13:29:47Z,2026-06-13,11:52 PM,weather_track_metadata_is_leakage_safe_not_true
