race_id,race_date,venue,grade,distance,c,winners,udist,minp,maxp,status,reason
BEN_2025-07-30_11,2025-07-30,BEN,"Grade 5",390,7,0,4,2,7,FAIL,no_winner
BEN_2025-07-30_12,2025-07-30,BEN,"Grade 5 T3",390,6,0,5,4,8,FAIL,no_winner
BEN_2025-07-30_2,2025-07-30,BEN,"Restricted Win",600,7,0,5,2,8,FAIL,no_winner
BEN_2025-07-30_4,2025-07-30,BEN,"Grade 5 T3",350,6,0,4,2,7,FAIL,no_winner
BEN_2025-07-30_5,2025-07-30,BEN,"Mixed 4/5",390,4,1,4,1,7,FAIL,max_out_of_range
BEN_2025-07-30_6,2025-07-30,BEN,"Grade 5 T3",500,8,0,6,2,8,FAIL,no_winner
BEN_2025-07-30_7,2025-07-30,BEN,"Restricted Win Heat",390,6,1,3,1,6,FAIL,duplicate_positions
BEN_2025-07-30_8,2025-07-30,BEN,"Grade 5 T3",500,6,0,5,3,7,FAIL,no_winner
BEN_2025-07-30_9,2025-07-30,BEN,"Mixed 6/7 Final",425,5,0,5,2,8,FAIL,no_winner
CANN_2025-07-30_7,2025-07-30,CANN,6,381,6,1,4,1,5,FAIL,duplicate_positions
CANN_2025-07-30_8,2025-07-30,CANN,5/6,520,4,0,4,2,7,FAIL,no_winner
CAP_2025-07-30_1,2025-07-30,CAP,M,366,5,0,4,3,8,FAIL,no_winner
CAP_2025-07-30_10,2025-07-30,CAP,5,366,4,0,3,3,8,FAIL,no_winner
CAP_2025-07-30_11,2025-07-30,CAP,P5,300,6,0,3,5,7,FAIL,no_winner
CAP_2025-07-30_2,2025-07-30,CAP,PN,395,7,0,5,3,8,FAIL,no_winner
CAP_2025-07-30_3,2025-07-30,CAP,6,366,6,0,5,2,7,FAIL,no_winner
CAP_2025-07-30_4,2025-07-30,CAP,M2/M3,350,5,1,4,1,8,FAIL,duplicate_positions
CAP_2025-07-30_5,2025-07-30,CAP,5,457,5,0,4,3,7,FAIL,no_winner
CAP_2025-07-30_6,2025-07-30,CAP,5,620,5,1,3,1,8,FAIL,duplicate_positions
CAP_2025-07-30_8,2025-07-30,CAP,5,366,7,1,5,1,8,FAIL,duplicate_positions
CAP_2025-07-30_9,2025-07-30,CAP,5,366,6,0,4,4,8,FAIL,no_winner
Q1L_2025-07-30_1,2025-07-30,Q1L,M,390,5,0,4,3,7,FAIL,no_winner
Q1L_2025-07-30_10,2025-07-30,Q1L,5,300,7,0,4,3,7,FAIL,no_winner
Q1L_2025-07-30_11,2025-07-30,Q1L,5,352,7,1,5,1,8,FAIL,duplicate_positions
Q1L_2025-07-30_2,2025-07-30,Q1L,M,390,4,0,4,2,7,FAIL,no_winner
Q1L_2025-07-30_3,2025-07-30,Q1L,M,352,4,0,3,2,5,FAIL,no_winner
Q1L_2025-07-30_4,2025-07-30,Q1L,M,352,4,0,2,3,4,FAIL,no_winner
Q1L_2025-07-30_6,2025-07-30,Q1L,4/5,390,7,1,5,1,7,FAIL,duplicate_positions
Q1L_2025-07-30_7,2025-07-30,Q1L,4/5,366,6,1,4,1,7,FAIL,duplicate_positions
Q1L_2025-07-30_8,2025-07-30,Q1L,FFA,352,5,0,5,2,7,FAIL,no_winner
Q1L_2025-07-30_9,2025-07-30,Q1L,5,300,7,0,5,2,8,FAIL,no_winner
RICH_2025-07-30_1,2025-07-30,RICH,M,401,6,0,4,3,6,FAIL,no_winner
RICH_2025-07-30_10,2025-07-30,RICH,5,320,5,0,3,4,7,FAIL,no_winner
RICH_2025-07-30_11,2025-07-30,RICH,5,320,6,1,6,1,7,FAIL,max_out_of_range
RICH_2025-07-30_12,2025-07-30,RICH,5,320,5,0,3,2,8,FAIL,no_winner
RICH_2025-07-30_2,2025-07-30,RICH,M,320,7,1,4,1,4,FAIL,duplicate_positions
RICH_2025-07-30_3,2025-07-30,RICH,M2/M3,320,5,1,4,1,7,FAIL,duplicate_positions
RICH_2025-07-30_4,2025-07-30,RICH,M,515,6,0,3,3,5,FAIL,no_winner
RICH_2025-07-30_5,2025-07-30,RICH,M,440,5,0,4,2,8,FAIL,no_winner
RICH_2025-07-30_6,2025-07-30,RICH,5,520,5,1,3,1,5,FAIL,duplicate_positions
RICH_2025-07-30_7,2025-07-30,RICH,5,401,6,0,4,2,7,FAIL,no_winner
RICH_2025-07-30_8,2025-07-30,RICH,NG,401,6,0,4,3,6,FAIL,no_winner
RICH_2025-07-30_9,2025-07-30,RICH,5,401,7,1,5,1,7,FAIL,duplicate_positions
ROCK_2025-07-30_11,2025-07-30,ROCK,5,407,6,1,4,1,8,FAIL,duplicate_positions
ROCK_2025-07-30_2,2025-07-30,ROCK,M,407,5,0,4,2,6,FAIL,no_winner
ROCK_2025-07-30_5,2025-07-30,ROCK,5,407,4,0,3,3,6,FAIL,no_winner
SAL_2025-07-30_1,2025-07-30,SAL,"Tier 3 - Maiden",435,5,0,3,5,7,FAIL,no_winner
SAL_2025-07-30_10,2025-07-30,SAL,"Tier 3 - Grade 7",435,4,0,4,3,7,FAIL,no_winner
SAL_2025-07-30_11,2025-07-30,SAL,"Tier 3 - Grade 6",435,6,0,3,4,6,FAIL,no_winner
SAL_2025-07-30_2,2025-07-30,SAL,Maiden,400,5,0,4,3,6,FAIL,no_winner
SAL_2025-07-30_3,2025-07-30,SAL,"Tier 3 - Maiden",435,6,0,4,5,8,FAIL,no_winner
SAL_2025-07-30_4,2025-07-30,SAL,"Grade 5 T3",435,5,0,3,4,8,FAIL,no_winner
SAL_2025-07-30_5,2025-07-30,SAL,"Grade 5",515,5,1,4,1,8,FAIL,duplicate_positions
SAL_2025-07-30_6,2025-07-30,SAL,"Grade 5 T3",435,6,0,4,3,8,FAIL,no_winner
SAL_2025-07-30_7,2025-07-30,SAL,"Grade 5",435,5,0,4,2,7,FAIL,no_winner
SAL_2025-07-30_8,2025-07-30,SAL,"Mixed 4/5",460,4,0,2,5,8,FAIL,no_winner
SAL_2025-07-30_9,2025-07-30,SAL,Maiden,510,5,1,4,1,8,FAIL,duplicate_positions
TAREE_2025-07-30_3,2025-07-30,TAREE,M,300,6,0,4,2,7,FAIL,no_winner
TAR_2025-07-30_1,2025-07-30,TAR,M,300,6,0,4,2,7,FAIL,no_winner
TAR_2025-07-30_10,2025-07-30,TAR,5,340,5,0,2,2,3,FAIL,no_winner
TAR_2025-07-30_12,2025-07-30,TAR,5,300,6,1,4,1,4,FAIL,duplicate_positions
TAR_2025-07-30_2,2025-07-30,TAR,M,300,6,1,5,1,8,FAIL,duplicate_positions
TAR_2025-07-30_3,2025-07-30,TAR,M,300,6,0,4,2,7,FAIL,no_winner
TAR_2025-07-30_4,2025-07-30,TAR,M,300,6,1,4,1,6,FAIL,duplicate_positions
TAR_2025-07-30_5,2025-07-30,TAR,5,400,6,0,5,3,8,FAIL,no_winner
TAR_2025-07-30_6,2025-07-30,TAR,M3,365,6,0,3,4,8,FAIL,no_winner
TAR_2025-07-30_7,2025-07-30,TAR,NG,525,4,0,3,2,4,FAIL,no_winner
TAR_2025-07-30_8,2025-07-30,TAR,NG,525,5,0,5,3,7,FAIL,no_winner
TAR_2025-07-30_9,2025-07-30,TAR,NG,525,6,0,3,2,6,FAIL,no_winner
TEM_2025-07-30_1,2025-07-30,TEM,M,330,6,0,5,2,7,FAIL,no_winner
TEM_2025-07-30_10,2025-07-30,TEM,5,400,5,0,3,4,6,FAIL,no_winner
TEM_2025-07-30_2,2025-07-30,TEM,M,440,5,0,4,3,7,FAIL,no_winner
TEM_2025-07-30_3,2025-07-30,TEM,5,320,4,0,3,2,5,FAIL,no_winner
TEM_2025-07-30_4,2025-07-30,TEM,5,440,7,1,6,1,7,FAIL,duplicate_positions
TEM_2025-07-30_5,2025-07-30,TEM,5,457,7,1,5,1,7,FAIL,duplicate_positions
TEM_2025-07-30_6,2025-07-30,TEM,4/5,400,5,1,5,1,6,FAIL,max_out_of_range
TEM_2025-07-30_7,2025-07-30,TEM,5,440,7,1,6,1,7,FAIL,duplicate_positions
TEM_2025-07-30_8,2025-07-30,TEM,M3,330,4,0,3,6,8,FAIL,no_winner
TEM_2025-07-30_9,2025-07-30,TEM,5,400,6,0,5,2,7,FAIL,no_winner
AP_K_2025-07-29_1,2025-07-29,AP_K,TG5+W,342,4,0,4,2,6,FAIL,no_winner
AP_K_2025-07-29_10,2025-07-29,AP_K,TG5+W,342,4,1,3,1,6,FAIL,duplicate_positions
AP_K_2025-07-29_11,2025-07-29,AP_K,TG5+W,342,5,1,3,1,6,FAIL,duplicate_positions
AP_K_2025-07-29_12,2025-07-29,AP_K,TG1-4W,342,4,1,4,1,5,FAIL,max_out_of_range
AP_K_2025-07-29_2,2025-07-29,AP_K,M,342,4,0,3,2,5,FAIL,no_winner
AP_K_2025-07-29_3,2025-07-29,AP_K,TG1-4W,342,5,1,5,1,6,FAIL,max_out_of_range
AP_K_2025-07-29_4,2025-07-29,AP_K,TG1-4W,342,4,0,4,2,6,FAIL,no_winner
AP_K_2025-07-29_5,2025-07-29,AP_K,TG1-4W,342,5,0,4,2,6,FAIL,no_winner
AP_K_2025-07-29_6,2025-07-29,AP_K,TG5+W,342,4,0,3,4,6,FAIL,no_winner
AP_K_2025-07-29_7,2025-07-29,AP_K,5,375,5,0,3,2,4,FAIL,no_winner
BUL_2025-07-29_1,2025-07-29,BUL,M,400,5,0,4,3,7,FAIL,no_winner
BUL_2025-07-29_10,2025-07-29,BUL,5,400,7,0,3,4,7,FAIL,no_winner
BUL_2025-07-29_11,2025-07-29,BUL,4/5,340,6,0,4,2,5,FAIL,no_winner
BUL_2025-07-29_12,2025-07-29,BUL,5,340,7,0,4,2,8,FAIL,no_winner
BUL_2025-07-29_2,2025-07-29,BUL,M,340,6,0,5,2,6,FAIL,no_winner
BUL_2025-07-29_3,2025-07-29,BUL,4,324,7,0,5,4,8,FAIL,no_winner
BUL_2025-07-29_5,2025-07-29,BUL,5,340,5,0,4,2,8,FAIL,no_winner
BUL_2025-07-29_6,2025-07-29,BUL,5,400,5,0,4,2,8,FAIL,no_winner
BUL_2025-07-29_8,2025-07-29,BUL,4/5,400,6,0,5,2,8,FAIL,no_winner
BUL_2025-07-29_9,2025-07-29,BUL,5,400,6,1,3,1,3,FAIL,duplicate_positions
GEE_2025-07-29_10,2025-07-29,GEE,"Mixed 6/7",460,5,0,4,2,5,FAIL,no_winner
GEE_2025-07-29_11,2025-07-29,GEE,"Mixed 4/5",390,5,0,3,2,5,FAIL,no_winner
GEE_2025-07-29_12,2025-07-29,GEE,"Grade 5",390,4,0,3,2,5,FAIL,no_winner
GEE_2025-07-29_13,2025-07-29,GEE,"Grade 5 T3",400,4,0,3,3,7,FAIL,no_winner
GEE_2025-07-29_2,2025-07-29,GEE,Maiden,390,5,0,4,4,7,FAIL,no_winner
GEE_2025-07-29_3,2025-07-29,GEE,"Grade 5 T3",300,5,1,4,1,5,FAIL,duplicate_positions
GEE_2025-07-29_4,2025-07-29,GEE,"Grade 5",400,3,1,3,1,7,FAIL,max_out_of_range
GEE_2025-07-29_5,2025-07-29,GEE,"Grade 5",425,4,0,3,3,7,FAIL,no_winner
GEE_2025-07-29_6,2025-07-29,GEE,"Grade 5 T3",545,7,1,5,1,8,FAIL,duplicate_positions
GEE_2025-07-29_7,2025-07-29,GEE,"Grade 7",460,6,1,4,1,5,FAIL,duplicate_positions
GEE_2025-07-29_9,2025-07-29,GEE,"Grade 6",400,7,0,4,4,8,FAIL,no_winner
GRAF_2025-07-29_1,2025-07-29,GRAF,MX,450,7,0,5,4,8,FAIL,no_winner
GRAF_2025-07-29_10,2025-07-29,GRAF,5,350,7,1,3,1,6,FAIL,duplicate_positions
GRAF_2025-07-29_11,2025-07-29,GRAF,5,350,8,1,6,1,8,FAIL,duplicate_positions
GRAF_2025-07-29_2,2025-07-29,GRAF,M,390,6,0,5,2,8,FAIL,no_winner
GRAF_2025-07-29_3,2025-07-29,GRAF,M,450,4,0,3,4,7,FAIL,no_winner
GRAF_2025-07-29_4,2025-07-29,GRAF,MX,484,4,0,2,6,7,FAIL,no_winner
GRAF_2025-07-29_5,2025-07-29,GRAF,M3,300,6,1,5,1,6,FAIL,duplicate_positions
GRAF_2025-07-29_6,2025-07-29,GRAF,5,300,6,0,5,2,7,FAIL,no_winner
GRAF_2025-07-29_7,2025-07-29,GRAF,5,300,6,1,5,1,8,FAIL,duplicate_positions
GRAF_2025-07-29_8,2025-07-29,GRAF,5,300,5,1,4,1,8,FAIL,duplicate_positions
GRAF_2025-07-29_9,2025-07-29,GRAF,NG,525,7,0,5,2,6,FAIL,no_winner
HOR_2025-07-29_1,2025-07-29,HOR,Maiden,410,5,0,4,2,6,FAIL,no_winner
HOR_2025-07-29_10,2025-07-29,HOR,"Grade 5 Heat",460,4,1,3,1,7,FAIL,duplicate_positions
HOR_2025-07-29_11,2025-07-29,HOR,"Grade 5",390,5,0,4,3,7,FAIL,no_winner
HOR_2025-07-29_12,2025-07-29,HOR,"Restricted Win Heat",450,6,0,4,4,7,FAIL,no_winner
HOR_2025-07-29_2,2025-07-29,HOR,"Mixed 6/7",425,4,0,4,2,7,FAIL,no_winner
HOR_2025-07-29_3,2025-07-29,HOR,"Grade 6",425,5,0,4,2,7,FAIL,no_winner
HOR_2025-07-29_4,2025-07-29,HOR,"Mixed 4/5",400,5,1,4,1,8,FAIL,duplicate_positions
HOR_2025-07-29_5,2025-07-29,HOR,"Grade 5",450,7,1,5,1,6,FAIL,duplicate_positions
HOR_2025-07-29_7,2025-07-29,HOR,"Free For All",410,5,1,4,1,8,FAIL,duplicate_positions
HOR_2025-07-29_8,2025-07-29,HOR,"Mixed 4/5",500,5,0,3,3,7,FAIL,no_winner
HOR_2025-07-29_9,2025-07-29,HOR,"Grade 5",400,3,0,3,2,8,FAIL,no_winner
LAU_2025-07-29_1,2025-07-29,LAU,6,278,7,1,5,1,8,FAIL,duplicate_positions
LAU_2025-07-29_10,2025-07-29,LAU,5,278,8,1,5,1,8,FAIL,duplicate_positions
LAU_2025-07-29_11,2025-07-29,LAU,BT8,515,7,0,4,4,7,FAIL,no_winner
LAU_2025-07-29_2,2025-07-29,LAU,5,340,6,0,4,3,8,FAIL,no_winner
LAU_2025-07-29_3,2025-07-29,LAU,5,461,6,1,4,1,4,FAIL,duplicate_positions
LAU_2025-07-29_4,2025-07-29,LAU,R/W,278,6,0,5,2,8,FAIL,no_winner
LAU_2025-07-29_5,2025-07-29,LAU,5,278,8,0,5,2,8,FAIL,no_winner
LAU_2025-07-29_7,2025-07-29,LAU,BT8,515,6,1,6,1,7,FAIL,max_out_of_range
LAU_2025-07-29_8,2025-07-29,LAU,3/4/5,461,5,0,3,2,7,FAIL,no_winner
LAU_2025-07-29_9,2025-07-29,LAU,4,278,6,1,5,1,8,FAIL,duplicate_positions
MAND_2025-07-29_1,2025-07-29,MAND,M,300,5,0,4,3,6,FAIL,no_winner
MAND_2025-07-29_10,2025-07-29,MAND,NOV,300,4,1,3,1,7,FAIL,duplicate_positions
MAND_2025-07-29_11,2025-07-29,MAND,4/5,488,4,1,4,1,7,FAIL,max_out_of_range
MAND_2025-07-29_2,2025-07-29,MAND,M,520,4,0,4,2,8,FAIL,no_winner
MAND_2025-07-29_3,2025-07-29,MAND,M,400,5,0,5,2,6,FAIL,no_winner
MAND_2025-07-29_4,2025-07-29,MAND,6,400,3,0,3,4,6,FAIL,no_winner
MAND_2025-07-29_5,2025-07-29,MAND,NOV,400,5,1,5,1,6,FAIL,max_out_of_range
MAND_2025-07-29_6,2025-07-29,MAND,4/5,300,6,1,5,1,6,FAIL,duplicate_positions
MAND_2025-07-29_8,2025-07-29,MAND,5/6,400,6,1,4,1,7,FAIL,duplicate_positions
MAND_2025-07-29_9,2025-07-29,MAND,NOV,300,6,0,5,2,7,FAIL,no_winner
MURR_2025-07-29_2,2025-07-29,MURR,6,300,4,0,3,2,5,FAIL,no_winner
MURR_2025-07-29_3,2025-07-29,MURR,6,300,3,0,2,2,3,FAIL,no_winner
MURR_2025-07-29_4,2025-07-29,MURR,6,350,3,1,3,1,4,FAIL,max_out_of_range
MURR_2025-07-29_5,2025-07-29,MURR,4/5,455,5,1,4,1,8,FAIL,duplicate_positions
MURR_2025-07-29_6,2025-07-29,MURR,5,300,4,0,3,2,5,FAIL,no_winner
MURR_2025-07-29_7,2025-07-29,MURR,6,400,4,0,4,2,7,FAIL,no_winner
MURR_2025-07-29_8,2025-07-29,MURR,OPEN,300,7,1,5,1,6,FAIL,duplicate_positions
Q1L_2025-07-29_1,2025-07-29,Q1L,PM,390,5,0,3,2,4,FAIL,no_winner
Q1L_2025-07-29_10,2025-07-29,Q1L,5,390,6,0,5,2,7,FAIL,no_winner
Q1L_2025-07-29_11,2025-07-29,Q1L,5,350,5,1,4,1,7,FAIL,duplicate_positions
Q1L_2025-07-29_12,2025-07-29,Q1L,5,350,6,1,4,1,7,FAIL,duplicate_positions
Q1L_2025-07-29_2,2025-07-29,Q1L,6,352,7,1,5,1,8,FAIL,duplicate_positions
Q1L_2025-07-29_4,2025-07-29,Q1L,M,352,6,1,4,1,5,FAIL,duplicate_positions
Q1L_2025-07-29_5,2025-07-29,Q1L,6,390,5,0,5,2,8,FAIL,no_winner
Q1L_2025-07-29_6,2025-07-29,Q1L,6,457,6,0,4,3,8,FAIL,no_winner
Q1L_2025-07-29_7,2025-07-29,Q1L,OPEN,366,5,0,5,2,7,FAIL,no_winner
Q1L_2025-07-29_8,2025-07-29,Q1L,5,390,6,0,2,2,3,FAIL,no_winner
TWN_2025-07-29_1,2025-07-29,TWN,OPEN,498,6,0,4,2,7,FAIL,no_winner
TWN_2025-07-29_10,2025-07-29,TWN,5,380,8,0,6,2,8,FAIL,no_winner
TWN_2025-07-29_11,2025-07-29,TWN,4,380,5,1,5,1,7,FAIL,max_out_of_range
TWN_2025-07-29_12,2025-07-29,TWN,4/5,380,6,0,5,2,8,FAIL,no_winner
TWN_2025-07-29_2,2025-07-29,TWN,P5,380,7,1,6,1,8,FAIL,duplicate_positions
TWN_2025-07-29_3,2025-07-29,TWN,5/6,498,6,0,5,2,7,FAIL,no_winner
TWN_2025-07-29_4,2025-07-29,TWN,P5,380,7,0,5,2,8,FAIL,no_winner
TWN_2025-07-29_6,2025-07-29,TWN,5/6,498,6,1,4,1,4,FAIL,duplicate_positions
TWN_2025-07-29_7,2025-07-29,TWN,1/2,380,6,1,5,1,6,FAIL,duplicate_positions
TWN_2025-07-29_8,2025-07-29,TWN,OPEN,510,5,0,4,2,6,FAIL,no_winner
TWN_2025-07-29_9,2025-07-29,TWN,4,380,7,0,6,2,8,FAIL,no_winner
WOL_2025-07-29_4,2025-07-29,WOL,5,400,6,0,4,4,7,FAIL,no_winner
WRGL_2025-07-29_1,2025-07-29,WRGL,Maiden,400,6,0,3,2,7,FAIL,no_winner
WRGL_2025-07-29_10,2025-07-29,WRGL,"Free For All",400,4,0,3,4,6,FAIL,no_winner
WRGL_2025-07-29_11,2025-07-29,WRGL,"Grade 5",400,6,0,4,2,7,FAIL,no_winner
WRGL_2025-07-29_12,2025-07-29,WRGL,"Mixed 4/5",400,6,0,4,5,8,FAIL,no_winner
WRGL_2025-07-29_2,2025-07-29,WRGL,"Tier 3 - Grade 7",435,7,1,5,1,6,FAIL,duplicate_positions
WRGL_2025-07-29_3,2025-07-29,WRGL,"Grade 5",400,7,1,5,1,6,FAIL,duplicate_positions
WRGL_2025-07-29_4,2025-07-29,WRGL,"Grade 5",390,7,0,6,3,8,FAIL,no_winner
WRGL_2025-07-29_5,2025-07-29,WRGL,"Mixed 6/7",460,6,1,3,1,5,FAIL,duplicate_positions
WRGL_2025-07-29_6,2025-07-29,WRGL,"Grade 5 Heat",460,6,1,3,1,3,FAIL,duplicate_positions
WRGL_2025-07-29_7,2025-07-29,WRGL,"Grade 5",460,6,0,4,2,5,FAIL,no_winner
WRGL_2025-07-29_8,2025-07-29,WRGL,"Grade 5",450,4,1,4,1,6,FAIL,max_out_of_range
WRGL_2025-07-29_9,2025-07-29,WRGL,"Mixed 6/7",400,8,1,4,1,4,FAIL,duplicate_positions
AP_K_2025-07-28_1,2025-07-28,AP_K,6,300,4,1,4,1,5,FAIL,max_out_of_range
AP_K_2025-07-28_11,2025-07-28,AP_K,5/6,350,6,0,5,3,7,FAIL,no_winner
AP_K_2025-07-28_12,2025-07-28,AP_K,FFA,530,5,1,5,1,7,FAIL,max_out_of_range
AP_K_2025-07-28_2,2025-07-28,AP_K,M,342,3,0,3,2,6,FAIL,no_winner
AP_K_2025-07-28_3,2025-07-28,AP_K,5/6,595,4,0,4,2,6,FAIL,no_winner
AP_K_2025-07-28_5,2025-07-28,AP_K,4/5,530,3,0,3,4,6,FAIL,no_winner
AP_K_2025-07-28_6,2025-07-28,AP_K,TG5+W,342,5,1,5,1,7,FAIL,max_out_of_range
AP_K_2025-07-28_7,2025-07-28,AP_K,TG5+W,342,5,1,3,1,6,FAIL,duplicate_positions
AP_K_2025-07-28_8,2025-07-28,AP_K,FFA,342,4,0,4,3,8,FAIL,no_winner
AP_K_2025-07-28_9,2025-07-28,AP_K,4/5/6,730,4,1,3,1,6,FAIL,duplicate_positions
BAL_2025-07-28_1,2025-07-28,BAL,Maiden,500,5,0,4,3,7,FAIL,no_winner
BAL_2025-07-28_10,2025-07-28,BAL,"Grade 7",425,6,1,4,1,5,FAIL,duplicate_positions
BAL_2025-07-28_11,2025-07-28,BAL,"Tier 3 - Grade 7",390,6,1,5,1,6,FAIL,duplicate_positions
BAL_2025-07-28_12,2025-07-28,BAL,"Tier 3 - Grade 6",390,6,0,4,2,8,FAIL,no_winner
BAL_2025-07-28_13,2025-07-28,BAL,"Grade 5 T3",450,6,0,5,2,8,FAIL,no_winner
BAL_2025-07-28_14,2025-07-28,BAL,"Grade 5",390,5,0,4,4,8,FAIL,no_winner
BAL_2025-07-28_2,2025-07-28,BAL,"Tier 3 - Maiden",300,6,0,3,2,7,FAIL,no_winner
BAL_2025-07-28_3,2025-07-28,BAL,"Grade 5",300,8,0,4,4,8,FAIL,no_winner
BAL_2025-07-28_4,2025-07-28,BAL,"Grade 5 T3",300,5,1,4,1,7,FAIL,duplicate_positions
BAL_2025-07-28_5,2025-07-28,BAL,"Grade 5 T3",450,7,0,4,2,7,FAIL,no_winner
BAL_2025-07-28_6,2025-07-28,BAL,"Grade 5",400,7,0,6,2,8,FAIL,no_winner
BAL_2025-07-28_7,2025-07-28,BAL,"Grade 5 T3",450,6,1,5,1,7,FAIL,duplicate_positions
BAL_2025-07-28_9,2025-07-28,BAL,"Tier 3 - Grade 7",450,5,0,3,5,7,FAIL,no_winner
DUBBO_-_2025-07-28_1,2025-07-28,DUBBO_-,M,340,6,0,4,2,8,FAIL,no_winner
DUBBO_-_2025-07-28_11,2025-07-28,DUBBO_-,5,431,4,1,3,1,7,FAIL,duplicate_positions
DUBBO_-_2025-07-28_8,2025-07-28,DUBBO_-,5,318,5,0,3,2,4,FAIL,no_winner
DUB_2025-07-28_1,2025-07-28,DUB,M,340,6,0,4,2,8,FAIL,no_winner
DUB_2025-07-28_10,2025-07-28,DUB,4/5,400,7,1,4,1,4,FAIL,duplicate_positions
DUB_2025-07-28_2,2025-07-28,DUB,M,350,6,0,4,2,8,FAIL,no_winner
DUB_2025-07-28_3,2025-07-28,DUB,M,318,6,0,3,3,7,FAIL,no_winner
DUB_2025-07-28_5,2025-07-28,DUB,FFA,400,5,0,4,2,6,FAIL,no_winner
DUB_2025-07-28_6,2025-07-28,DUB,5,320,5,0,5,3,8,FAIL,no_winner
DUB_2025-07-28_7,2025-07-28,DUB,5,330,6,1,6,1,7,FAIL,max_out_of_range
DUB_2025-07-28_8,2025-07-28,DUB,5,318,5,0,3,2,4,FAIL,no_winner
DUB_2025-07-28_9,2025-07-28,DUB,5,318,6,0,5,2,7,FAIL,no_winner
LAUNCESTON_-_2025-07-28_10,2025-07-28,LAUNCESTON_-,5,278,8,0,4,2,8,FAIL,no_winner
LAU_2025-07-28_1,2025-07-28,LAU,6,340,7,0,5,4,8,FAIL,no_winner
LAU_2025-07-28_10,2025-07-28,LAU,5,278,8,0,4,2,8,FAIL,no_winner
LAU_2025-07-28_2,2025-07-28,LAU,M,278,7,0,5,2,8,FAIL,no_winner
LAU_2025-07-28_3,2025-07-28,LAU,5,278,6,1,4,1,6,FAIL,duplicate_positions
LAU_2025-07-28_4,2025-07-28,LAU,R/W,278,6,0,3,6,8,FAIL,no_winner
LAU_2025-07-28_5,2025-07-28,LAU,4,278,6,0,4,2,8,FAIL,no_winner
LAU_2025-07-28_6,2025-07-28,LAU,SE,720,8,1,5,1,5,FAIL,duplicate_positions
LAU_2025-07-28_7,2025-07-28,LAU,BT8,515,8,1,4,1,7,FAIL,duplicate_positions
LAU_2025-07-28_8,2025-07-28,LAU,5,340,7,1,5,1,6,FAIL,duplicate_positions
NOR_2025-07-28_1,2025-07-28,NOR,M,297,6,0,4,2,6,FAIL,no_winner
NOR_2025-07-28_10,2025-07-28,NOR,5,297,5,1,4,1,6,FAIL,duplicate_positions
NOR_2025-07-28_2,2025-07-28,NOR,6,297,3,0,2,3,7,FAIL,no_winner
NOR_2025-07-28_3,2025-07-28,NOR,6,297,3,0,3,3,5,FAIL,no_winner
NOR_2025-07-28_4,2025-07-28,NOR,NOV,297,7,1,6,1,8,FAIL,duplicate_positions
NOR_2025-07-28_5,2025-07-28,NOR,6,297,6,0,5,2,7,FAIL,no_winner
NOR_2025-07-28_6,2025-07-28,NOR,5/6,509,5,0,4,4,8,FAIL,no_winner
NOR_2025-07-28_7,2025-07-28,NOR,5,297,5,1,4,1,6,FAIL,duplicate_positions
NOR_2025-07-28_8,2025-07-28,NOR,4/5/6,509,5,0,4,2,5,FAIL,no_winner
NOR_2025-07-28_9,2025-07-28,NOR,NOV,381,5,1,4,1,7,FAIL,duplicate_positions
NOWRA_-_2025-07-28_10,2025-07-28,NOWRA_-,5,297,5,0,3,2,6,FAIL,no_winner
NOW_2025-07-28_1,2025-07-28,NOW,M,324,6,0,5,2,8,FAIL,no_winner
NOW_2025-07-28_10,2025-07-28,NOW,5,297,5,0,3,2,6,FAIL,no_winner
NOW_2025-07-28_11,2025-07-28,NOW,5,365,6,0,5,2,7,FAIL,no_winner
NOW_2025-07-28_2,2025-07-28,NOW,4/5,297,5,1,4,1,7,FAIL,duplicate_positions
NOW_2025-07-28_3,2025-07-28,NOW,5,365,7,1,6,1,8,FAIL,duplicate_positions
NOW_2025-07-28_4,2025-07-28,NOW,4/5,520,3,0,3,3,7,FAIL,no_winner
NOW_2025-07-28_5,2025-07-28,NOW,5,520,5,0,3,2,5,FAIL,no_winner
NOW_2025-07-28_6,2025-07-28,NOW,4/5,440,4,0,4,2,6,FAIL,no_winner
NOW_2025-07-28_8,2025-07-28,NOW,5,720,6,0,3,2,6,FAIL,no_winner
NOW_2025-07-28_9,2025-07-28,NOW,FFA,365,4,0,2,3,6,FAIL,no_winner
QST_2025-07-28_1,2025-07-28,QST,M,407,6,0,5,2,8,FAIL,no_winner
QST_2025-07-28_10,2025-07-28,QST,M5,352,5,1,5,1,8,FAIL,max_out_of_range
QST_2025-07-28_11,2025-07-28,QST,P5,350,6,0,3,2,6,FAIL,no_winner
QST_2025-07-28_2,2025-07-28,QST,M,350,6,0,5,3,8,FAIL,no_winner
QST_2025-07-28_3,2025-07-28,QST,6,350,6,1,5,1,6,FAIL,duplicate_positions
QST_2025-07-28_4,2025-07-28,QST,M2/M3,350,6,0,5,3,8,FAIL,no_winner
QST_2025-07-28_5,2025-07-28,QST,5,550,8,0,5,2,7,FAIL,no_winner
QST_2025-07-28_6,2025-07-28,QST,5,350,5,1,3,1,6,FAIL,duplicate_positions
QST_2025-07-28_7,2025-07-28,QST,5,350,7,1,6,1,8,FAIL,duplicate_positions
